SiteInfor,Country,Latitude,Longitude,Elevation,MAT,MAP,ClimateType,SamplingDepth,SamplingThickness,SandPerc,SiltPerc,ClayPerc,Texture,SoilpH,CoverCrop,CoverCropGroup,GrainCrop,GrainCropGroup,Tillage_C,Tillage_T,Fertilization_C,Fertilization_T,Conservation_Type,ControlDescription,Yield_C,Yield_T,Weed_C,Weed_T
"Boone County, IA",USA,42,-93.79,334,9.3,856,,0-to-10,10,,,,Clay loam,,Rye,Rye,Soybean,Soybean,No-tillage,No-tillage,208-117-74 kg N-P-K per ha,208-117-74 kg N-P-K per ha,CC-NT,No cover crop,2660,2810,,
"Boone County, IA",USA,42,-93.79,334,9.3,856,,0-to-10,10,,,,Clay loam,,Rye,Rye,Corn,Corn,No-tillage,No-tillage,208-117-74 kg N-P-K per ha,208-117-74 kg N-P-K per ha,CC-NT,No cover crop,18870,18210,,
"Boone County, IA",USA,42,-93.79,334,9.3,856,,0-to-10,10,,,,Clay loam,,Rye,Rye,Corn,Corn,No-tillage,No-tillage,208-117-74 kg N-P-K per ha,208-117-74 kg N-P-K per ha,CC-NT,No cover crop,18870,19300,,
"Boone County, IA",USA,42,-93.79,334,9.3,856,,0-to-10,10,,,,Clay loam,,Rye,Rye,Corn,Corn,No-tillage,No-tillage,208-117-74 kg N-P-K per ha,208-117-74 kg N-P-K per ha,CC-NT,No cover crop,18870,18500,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,15-to-75,60,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-75,75,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,15-to-75,60,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-75,75,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,15-to-75,60,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-75,75,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,2370,2240,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,2070,1780,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,1980,1980,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,,,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,3170,2900,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,3370,2840,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,3100,3300,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,2840,3100,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,2840,2900,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,3040,3040,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,2940,2860,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,2790,2530,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,2880,2750,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,2650,2870,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,1960,2160,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,1820,1710,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,9930,9530,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,9900,9300,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,10400,10200,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,6670,6860,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,7330,7130,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,7720,8450,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,11440,11400,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,11860,11630,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,11420,12040,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,6460,6200,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,6800,6730,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,6800,6730,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,13130,12330,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,13610,12640,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,14030,13970,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,No-tillage,No-tillage,,,CC-NT,,6130,6100,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Chisel plow,Chisel plow,,,CC-RT,,6850,7030,,
Dixon Springs Agricultural Research Center in southern Illinois,USA,37.43,-88.6,140,,,,0-to-15,15,,,,Silt loam,,Average of Vtech and Rye,AVG,Average of Soybean and corn,AVG,Moldboard plow,Moldboard plow,,,CC,,7680,6490,,
"Veneto Region low plain, Northeastern Italy",Italy,45.58,12.17,100,,801.75,,0-to-47.5,47.5,,,,Silt loam,,Barley,Grass,Average of wheat-maize-soybean,AVG,Traditional tillage,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Soybean,Soybean,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Soybean,Soybean,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Soybean,Soybean,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Soybean,Soybean,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Soybean,Soybean,Chisel plow,No-tillage,,,CC-NT,,,,,
"Coshocton County, Ohio, USA",USA,40.27,-81.95,275,,,,,,,,,Silt,,Rye,Rye,Corn,Corn,Chisel plow,No-tillage,,,CC-NT,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Brachypodium distachyon ,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Sinapis alba,Brassica,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia sativa,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Vicia ervilia,Legume,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
 Cordoba Spain,Spain,37.86,-4.8,95,,,,0-to-60,60,48.53,32.73,,Loam,7.853333333,Spontaneous weed,Grass,Oliver,Orchard,Traditional tillage,Traditional tillage,,,CC,,,,,
Eight sites in Republic of Moldova,Republic of Moldova,47.31,28.88,171,9,465,,0-to-10,10,10,43,,Silty clay,6.1,,,,Arable,,,,,CC,No cover crop,,,,
Eight sites in Republic of Moldova,Republic of Moldova,47.31,28.88,171,9,465,,10-to-30,20,10,43,,Silty clay,6.1,,,,Arable,,,,,CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
"Mendota and huron, California Central Valley, USA",USA,36.75,-120.38,53,,,,0-to-15,15,,,,,,Average of Sudangrass andbarley,AVG,"Average of cotton, garlic, melon, tomatto, and onion",AVG,Traditional tillage,Conservational tillage,C-0-N-0-OC-0,C-0-N-0-OC-1,OF-CC,No cover crop,,,,
